SubmissionDate,meta-instanceID,meta-timeStart,meta-timeEnd,Noise-audio,Noise-Noise_Measurement,Noise-Noise_Source,lat,lng,Noise-Location-Altitude,Noise-Location-Accuracy,Noise-Image,Noise-Comment,KEY,SubmitterID,SubmitterName,AttachmentsPresent,AttachmentsExpected,Status,ReviewState,DeviceID,Edits,FormVersion
2023-04-08T18:22:45.525Z,uuid:5c929273-2524-4dcb-9ecc-1c0089f55da3,2023-04-08T14:26:24.558+03:00,2023-04-08T14:27:28.611+03:00,1680953201954.wav,43,Crowd-Noise,0.0666104,32.465908,1147.4000244140625,3.95,,Playground,uuid:5c929273-2524-4dcb-9ecc-1c0089f55da3,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:22:43.731Z,uuid:8c51859d-8f96-4b95-b372-44d149fe3d43,2023-04-08T14:23:36.405+03:00,2023-04-08T14:26:22.277+03:00,1680953154248.wav,34,Other,0.0665621,32.4659286,1147.4000244140625,4.255,,Birds,uuid:8c51859d-8f96-4b95-b372-44d149fe3d43,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:22:42.396Z,uuid:6780bf0b-e50a-4e7f-8b87-0f943112ffbe,2023-04-08T14:21:16.843+03:00,2023-04-08T14:22:42.156+03:00,1680952888233.wav,50,Other,0.06432,32.467075,1196.5,3.9,,Car radio,uuid:6780bf0b-e50a-4e7f-8b87-0f943112ffbe,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:22:40.622Z,uuid:dcc3c085-8f56-42fb-bba0-11b383ac25f6,2023-04-08T14:19:46.165+03:00,2023-04-08T14:21:14.491+03:00,1680952803296.wav,44,,0.0643194,32.4670823,1196.5,4.725,,,uuid:dcc3c085-8f56-42fb-bba0-11b383ac25f6,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:22:38.405Z,uuid:53e045db-0cad-469e-87e7-8836155da773,2023-04-08T14:18:57.997+03:00,2023-04-08T14:19:38.894+03:00,1680952750184.wav,44,Other,0.064219,32.4676631,1196.5,4.814,,,uuid:53e045db-0cad-469e-87e7-8836155da773,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:22:36.717Z,uuid:189cb2d8-45cc-4853-bbf9-d9e75547b76c,2023-04-08T14:14:08.893+03:00,2023-04-08T14:14:47.902+03:00,1680952469745.wav,39,Fabrication-workshop,0.0660618,32.4674112,1187.800048828125,4.84,,,uuid:189cb2d8-45cc-4853-bbf9-d9e75547b76c,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:22:33.489Z,uuid:9087834e-b7e0-4d5a-bad3-bed23db14de5,2023-04-08T14:10:58.333+03:00,2023-04-08T14:12:17.618+03:00,1680952275627.wav,,Crowd-Noise,0.0671466,32.4668754,1187.800048828125,3.75,,,uuid:9087834e-b7e0-4d5a-bad3-bed23db14de5,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:22:31.477Z,uuid:96523062-228d-4f73-9bf0-783968d9d2b9,2023-04-08T14:08:50.474+03:00,2023-04-08T14:10:46.008+03:00,1680952209572.wav,51,Crowd-Noise,0.0674715,32.4668028,1190.7000732421875,3.95,,,uuid:96523062-228d-4f73-9bf0-783968d9d2b9,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:22:30.176Z,uuid:a01bc3c4-8d48-49c4-8548-1650555fc6e0,2023-04-08T14:07:21.044+03:00,2023-04-08T14:07:53.697+03:00,1680952058416.wav,50,car-OR-truck,0.068431,32.4663694,1190.7000732421875,4.427,,,uuid:a01bc3c4-8d48-49c4-8548-1650555fc6e0,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:22:28.033Z,uuid:8d53e2cc-43a7-4a39-9fac-497326d5a3e1,2023-04-08T14:04:54.471+03:00,2023-04-08T14:06:18.156+03:00,1680951910861.wav,29,Other,0.0689918,32.4660606,1166.0,4.775,,Music Around Homestead plus birds,uuid:8d53e2cc-43a7-4a39-9fac-497326d5a3e1,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:22:26.280Z,uuid:e8edc678-7f12-4113-b631-7273eb7cb53f,2023-04-08T14:01:56.099+03:00,2023-04-08T14:02:52.290+03:00,1680951730474.wav,34,Fabrication-workshop,0.0700467,32.4665483,1166.0,3.9,,Wood workshop,uuid:e8edc678-7f12-4113-b631-7273eb7cb53f,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:22:24.228Z,uuid:0fdad85c-0c00-42f1-93e6-ff743082e9a2,2023-04-08T14:01:19.643+03:00,2023-04-08T14:01:52.692+03:00,1680951692265.wav,40,Bar-and-Restaurant,0.0700473,32.4665438,1166.0,4.24,,,uuid:0fdad85c-0c00-42f1-93e6-ff743082e9a2,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:22:22.759Z,uuid:25d0fcc0-b9cd-4bc0-a107-b7ac218856b8,2023-04-08T14:00:05.724+03:00,2023-04-08T14:00:42.499+03:00,1680951618541.wav,56,Other,0.0697649,32.4668597,1166.0,4.9,,Kids,uuid:25d0fcc0-b9cd-4bc0-a107-b7ac218856b8,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:22:21.413Z,uuid:3c42a6a0-b2b1-4004-b8bb-f386cab442ff,2023-04-08T13:55:49.736+03:00,2023-04-08T13:56:53.341+03:00,1680951364420.wav,56,Other,0.0707632,32.4675834,1166.0,4.521,,From shop,uuid:3c42a6a0-b2b1-4004-b8bb-f386cab442ff,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:22:20.128Z,uuid:38180bbf-1cfc-435d-9de1-fed6d95789f9,2023-04-08T13:52:55.130+03:00,2023-04-08T13:55:45.992+03:00,1680951325657.wav,34,car-OR-truck,0.0710812,32.4673788,1166.0,4.46,,,uuid:38180bbf-1cfc-435d-9de1-fed6d95789f9,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:22:18.719Z,uuid:8031f070-cc26-4b5b-b9f9-42cce3dc7325,2023-04-08T13:34:32.059+03:00,2023-04-08T13:35:40.081+03:00,1680950120328.wav,42,Crowd-Noise,0.074125,32.4663433,1157.0999755859375,4.2,,,uuid:8031f070-cc26-4b5b-b9f9-42cce3dc7325,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:22:16.949Z,uuid:4be51a15-aefc-4e5e-9d38-263285b4d62d,2023-04-08T13:33:29.980+03:00,2023-04-08T13:34:14.757+03:00,1680950035475.wav,32,Other,0.074135,32.4663483,1157.0999755859375,3.9,,Homestead,uuid:4be51a15-aefc-4e5e-9d38-263285b4d62d,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:22:15.429Z,uuid:18f7a2cb-2f85-4f48-8464-222b9062bd63,2023-04-08T13:31:58.997+03:00,2023-04-08T13:32:35.662+03:00,1680949932156.wav,20,Other,0.0740328,32.4665921,1157.0999755859375,4.86,,,uuid:18f7a2cb-2f85-4f48-8464-222b9062bd63,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:22:14.163Z,uuid:258b5f52-be67-4531-81c1-d8d77e70ca22,2023-04-08T13:30:08.021+03:00,2023-04-08T13:30:59.871+03:00,1680949824058.wav,53,Other,0.0730267,32.4675067,1157.0999755859375,2.8,,Movie library,uuid:258b5f52-be67-4531-81c1-d8d77e70ca22,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:22:12.658Z,uuid:e26c14bc-9d23-4ccd-8843-68cb96848d54,2023-04-08T13:29:30.751+03:00,2023-04-08T13:29:59.507+03:00,1680949783211.wav,54,Bar-and-Restaurant,0.0730233,32.46751,1157.0999755859375,3.9,,,uuid:e26c14bc-9d23-4ccd-8843-68cb96848d54,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:22:10.620Z,uuid:1172d043-f078-4af6-ae0b-1ca182197f82,2023-04-08T13:28:46.608+03:00,2023-04-08T13:29:16.337+03:00,1680949738735.wav,50,Other,0.0730233,32.4675083,1157.0999755859375,3.9,,Birds,uuid:1172d043-f078-4af6-ae0b-1ca182197f82,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:22:08.355Z,uuid:8c60193f-9594-4dcc-be19-449b13794b7c,2023-04-08T13:27:29.358+03:00,2023-04-08T13:28:28.958+03:00,1680949689513.wav,57,Mobile-music,0.0730231,32.4675085,1157.0999755859375,4.02,,,uuid:8c60193f-9594-4dcc-be19-449b13794b7c,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:22:06.553Z,uuid:ddaffbfc-d7a5-4f84-a13f-453cd687d204,2023-04-08T13:26:30.135+03:00,2023-04-08T13:27:16.687+03:00,1680949602872.wav,,Other,,,,,,Around construction site,uuid:ddaffbfc-d7a5-4f84-a13f-453cd687d204,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:22:04.635Z,uuid:346832f9-f21d-4c6c-8ebc-6b724a3cf1a7,2023-04-08T13:25:05.772+03:00,2023-04-08T13:25:55.288+03:00,1680949523929.wav,40,Crowd-Noise,0.0720149,32.4665521,1157.0999755859375,4.35,,,uuid:346832f9-f21d-4c6c-8ebc-6b724a3cf1a7,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:22:02.914Z,uuid:47b2ac58-b8bc-498d-aa03-1c2ac2931be3,2023-04-08T13:23:32.510+03:00,2023-04-08T13:24:34.394+03:00,1680949450537.wav,66,Bodaboda-Motorcycle,0.0718836,32.4664901,1166.0,4.2,,,uuid:47b2ac58-b8bc-498d-aa03-1c2ac2931be3,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:22:00.663Z,uuid:ef06b5a1-66c1-41e5-9f37-f4fd09be7d74,2023-04-08T13:20:20.290+03:00,2023-04-08T13:22:46.975+03:00,1680949348584.wav,39,Mobile-music,0.0725935,32.4659506,1196.0,3.68,,,uuid:ef06b5a1-66c1-41e5-9f37-f4fd09be7d74,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:21:59.369Z,uuid:d813949d-d9f9-4981-9603-1e52dc59440a,2023-04-08T13:19:26.385+03:00,2023-04-08T13:20:05.617+03:00,1680949178777.wav,62,Crowd-Noise,0.073595,32.4647367,1196.0,4.0,,,uuid:d813949d-d9f9-4981-9603-1e52dc59440a,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:21:58.299Z,uuid:5a10b7a8-d4f4-40ff-900a-7c911b11a75e,2023-04-08T13:18:36.390+03:00,2023-04-08T13:19:06.188+03:00,1680949132688.wav,59,Other,0.073975,32.4644083,1196.0,3.9,,,uuid:5a10b7a8-d4f4-40ff-900a-7c911b11a75e,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:21:57.056Z,uuid:7f0e11b0-2182-4eb5-8b43-5edad78525dc,2023-04-08T13:13:15.839+03:00,2023-04-08T13:14:22.509+03:00,1680948816009.wav,70,Other,0.074961,32.4636292,1170.9000244140625,4.7,,,uuid:7f0e11b0-2182-4eb5-8b43-5edad78525dc,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:21:55.629Z,uuid:978ab98c-3611-4d38-823f-9f73440d5813,2023-04-08T13:12:15.235+03:00,2023-04-08T13:13:09.655+03:00,1680948748608.wav,39,Motor-vehicle-horn Other,0.074882,32.4635813,1170.9000244140625,4.88,,,uuid:978ab98c-3611-4d38-823f-9f73440d5813,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:21:54.462Z,uuid:10d5d8d9-970d-453c-a8aa-da978a14b5d8,2023-04-08T13:08:48.871+03:00,2023-04-08T13:10:30.090+03:00,1680948546452.wav,60,Other,0.0756166,32.4628063,1170.9000244140625,4.82,,Around saloon,uuid:10d5d8d9-970d-453c-a8aa-da978a14b5d8,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:21:53.214Z,uuid:7d93c715-70b9-493c-9f06-85014c514ac0,2023-04-08T13:07:42.410+03:00,2023-04-08T13:10:45.763+03:00,1680948485046.wav,,Crowd-Noise,0.0760557,32.462252,1170.9000244140625,4.883,,Less noisy,uuid:7d93c715-70b9-493c-9f06-85014c514ac0,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:21:51.755Z,uuid:e858309c-d4fa-4187-ac83-148a5944ade3,2023-04-08T12:56:58.599+03:00,2023-04-08T12:58:15.269+03:00,1680947834196.wav,22,Other,0.0765026,32.4592241,1196.2000732421875,5.45,,Around homestead,uuid:e858309c-d4fa-4187-ac83-148a5944ade3,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:21:50.473Z,uuid:f6e07e25-b4e8-4395-a0d7-c8dd79a563ae,2023-04-08T12:47:18.751+03:00,2023-04-08T12:48:06.890+03:00,1680947251964.wav,29,Crowd-Noise,0.0774993,32.4585532,1196.2000732421875,5.0,,,uuid:f6e07e25-b4e8-4395-a0d7-c8dd79a563ae,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:21:48.667Z,uuid:a882fa9f-2ecf-402d-b261-c59a5fe0bbd2,2023-04-08T12:46:18.246+03:00,2023-04-08T12:46:49.796+03:00,1680947191916.wav,34,Other,0.0775599,32.4584978,1196.2000732421875,4.86,,,uuid:a882fa9f-2ecf-402d-b261-c59a5fe0bbd2,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:21:47.531Z,uuid:88fa89c7-f34c-48e6-af7f-03cd6dde0435,2023-04-08T12:42:41.954+03:00,2023-04-08T12:44:18.087+03:00,1680947004409.wav,35,Other,0.0779418,32.4574633,1196.2000732421875,4.52,,From nearby shop,uuid:88fa89c7-f34c-48e6-af7f-03cd6dde0435,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:21:46.456Z,uuid:b61c58ab-a116-4f3e-80aa-2f4d6e824203,2023-04-08T12:41:25.507+03:00,2023-04-08T12:42:04.406+03:00,1680946898185.wav,20,Other,0.0778829,32.4569676,1196.2000732421875,4.49,,Less noisy,uuid:b61c58ab-a116-4f3e-80aa-2f4d6e824203,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:21:45.419Z,uuid:d403e28a-1d5f-46f5-988f-4b859a9bc65d,2023-04-08T12:36:37.023+03:00,2023-04-08T12:38:04.478+03:00,1680946610555.wav,32,Crowd-Noise Other,0.0778365,32.4555996,1177.0999755859375,4.06,,,uuid:d403e28a-1d5f-46f5-988f-4b859a9bc65d,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:21:44.296Z,uuid:7df240f1-fe1b-41c8-a5b3-e21c02383196,2023-04-08T12:33:50.500+03:00,2023-04-08T12:36:28.181+03:00,1680946557476.wav,47,Other,0.0775233,32.4549481,1169.800048828125,4.78,,Around homestead,uuid:7df240f1-fe1b-41c8-a5b3-e21c02383196,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:21:42.793Z,uuid:da4bf401-5068-410b-949c-f184074ae567,2023-04-08T12:31:27.459+03:00,2023-04-08T12:33:42.048+03:00,1680946401534.wav,41,Construction-site,0.0775984,32.4542061,1143.2,4.68,,,uuid:da4bf401-5068-410b-949c-f184074ae567,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:21:40.501Z,uuid:9f1cc0c9-0f22-4deb-8878-84d3624ab387,2023-04-08T12:30:09.141+03:00,2023-04-08T12:31:25.135+03:00,1680946244129.wav,42,Fabrication-workshop,0.0785627,32.4540564,1126.800048828125,4.94,,,uuid:9f1cc0c9-0f22-4deb-8878-84d3624ab387,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:21:38.330Z,uuid:b12feea7-0468-4889-b045-a519a1b3da13,2023-04-08T12:28:17.957+03:00,2023-04-08T12:28:47.136+03:00,1680946111148.wav,37,Bodaboda-Motorcycle,0.0786735,32.4528715,1126.800048828125,4.9,,,uuid:b12feea7-0468-4889-b045-a519a1b3da13,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:21:37.049Z,uuid:ccb310f3-e2af-4625-aaa8-55a29ffce3e4,2023-04-08T12:26:55.982+03:00,2023-04-08T12:27:36.741+03:00,1680946030770.wav,46,Other,0.0788865,32.4523984,1126.800048828125,4.95,,Kiosk,uuid:ccb310f3-e2af-4625-aaa8-55a29ffce3e4,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:21:35.609Z,uuid:2e3d89bb-1d3e-4beb-b7d5-e302e5d3e803,2023-04-08T12:25:24.684+03:00,2023-04-08T12:26:12.621+03:00,1680945937581.wav,,Crowd-Noise,0.0789111,32.4523275,1126.800048828125,4.74,,,uuid:2e3d89bb-1d3e-4beb-b7d5-e302e5d3e803,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:21:32.511Z,uuid:1367bf2b-3bd7-4180-914d-57017901d8e1,2023-04-08T12:22:46.881+03:00,2023-04-08T12:23:51.582+03:00,1680945811065.wav,69,Roadside-preacher,0.0793046,32.4509337,1126.800048828125,5.0,,,uuid:1367bf2b-3bd7-4180-914d-57017901d8e1,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:21:30.767Z,uuid:aeec7d19-3097-4914-b001-79d2766df04a,2023-04-08T12:21:43.867+03:00,2023-04-08T12:22:28.043+03:00,1680945726573.wav,,Fabrication-workshop,0.07948,32.4506717,1126.800048828125,4.6,,,uuid:aeec7d19-3097-4914-b001-79d2766df04a,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:21:29.201Z,uuid:15443262-1a83-4442-b281-b05b5d64340e,2023-04-08T12:20:49.364+03:00,2023-04-08T12:21:32.893+03:00,1680945675667.wav,52,Other,0.0795567,32.450495,1126.800048828125,5.0,,Saloon,uuid:15443262-1a83-4442-b281-b05b5d64340e,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:21:27.390Z,uuid:6b503f21-5bd0-477d-b1ac-ab822a3ae54b,2023-04-08T12:19:20.880+03:00,2023-04-08T12:20:07.450+03:00,1680945574040.wav,68,Community-radio,0.079745,32.4500889,1126.800048828125,4.9,,,uuid:6b503f21-5bd0-477d-b1ac-ab822a3ae54b,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:21:25.414Z,uuid:9e69fe22-0c21-4345-94d6-ebcd9ab12840,2023-04-08T12:16:48.427+03:00,2023-04-08T12:20:24.373+03:00,1680945434400.wav,60,Roadside-preacher,0.079985,32.4498083,1126.800048828125,4.4,,,uuid:9e69fe22-0c21-4345-94d6-ebcd9ab12840,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:21:24.159Z,uuid:1b161094-53bf-4573-835e-6573ee7659cb,2023-04-08T12:15:31.870+03:00,2023-04-08T12:16:32.181+03:00,1680945373159.wav,57,Crowd-Noise,0.0798156,32.4499694,1126.800048828125,4.966,,,uuid:1b161094-53bf-4573-835e-6573ee7659cb,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:21:23.022Z,uuid:81aa92db-db52-4bb8-a52b-ff783cc84ffd,2023-04-08T12:14:41.635+03:00,2023-04-08T12:15:13.092+03:00,1680945295164.wav,59,Crowd-Noise,0.0795833,32.4501117,1126.800048828125,4.7,,,uuid:81aa92db-db52-4bb8-a52b-ff783cc84ffd,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:21:22.068Z,uuid:58c67b41-e312-4410-9db4-10bf59ef843e,2023-04-08T12:13:50.088+03:00,2023-04-08T12:14:38.817+03:00,1680945243110.wav,55,Bar-and-Restaurant,0.0795233,32.45013,1126.800048828125,4.8,,,uuid:58c67b41-e312-4410-9db4-10bf59ef843e,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:21:20.766Z,uuid:f1cc5e4e-8c25-4a8e-abf6-ca06c5510933,2023-04-08T12:13:14.729+03:00,2023-04-08T12:13:47.432+03:00,1680945211060.wav,54,Crowd-Noise,0.0794935,32.4501395,1126.800048828125,4.85,,,uuid:f1cc5e4e-8c25-4a8e-abf6-ca06c5510933,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:21:19.095Z,uuid:1c67293a-7a4f-4822-b0fd-9ca326bc6f95,2023-04-08T12:12:20.256+03:00,2023-04-08T12:13:00.793+03:00,1680945153098.wav,63,Bar-and-Restaurant,0.0794867,32.4501638,1126.800048828125,4.92,,,uuid:1c67293a-7a4f-4822-b0fd-9ca326bc6f95,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:21:17.780Z,uuid:16bf0d72-f982-4f71-9965-9a441cd1b42c,2023-04-08T12:11:37.361+03:00,2023-04-08T12:12:10.891+03:00,1680945110088.wav,43,Hawker-Vendor,0.0789217,32.44981,1126.800048828125,4.6,,,uuid:16bf0d72-f982-4f71-9965-9a441cd1b42c,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:21:16.833Z,uuid:8b85619e-7edb-4ebc-9ac2-50113076b02a,2023-04-08T12:10:47.406+03:00,2023-04-08T12:11:34.209+03:00,1680945064220.wav,63,Hawker-Vendor,0.0786717,32.4498883,1126.800048828125,4.9,,,uuid:8b85619e-7edb-4ebc-9ac2-50113076b02a,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:21:15.700Z,uuid:d9446ef1-be45-4b9d-af71-1923dbf966ae,2023-04-08T12:09:39.874+03:00,2023-04-08T12:10:07.944+03:00,1680944993401.wav,45,Hawker-Vendor,0.0786214,32.4498852,1126.800048828125,4.0,,,uuid:d9446ef1-be45-4b9d-af71-1923dbf966ae,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:21:14.609Z,uuid:c5a4c030-03e7-493b-99cc-f01d5c285ae4,2023-04-08T12:09:02.244+03:00,2023-04-08T12:09:35.320+03:00,1680944955780.wav,54,Hawker-Vendor,0.0785276,32.4498868,1126.800048828125,4.02,,,uuid:c5a4c030-03e7-493b-99cc-f01d5c285ae4,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:21:13.470Z,uuid:4b435732-0d39-493e-8af8-8c0c67898df5,2023-04-08T12:08:30.383+03:00,2023-04-08T12:08:59.086+03:00,1680944923090.wav,37,car-OR-truck,0.0781106,32.4499588,1126.800048828125,4.6,,,uuid:4b435732-0d39-493e-8af8-8c0c67898df5,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:21:12.407Z,uuid:2ccb3c19-4263-4820-b0f0-86d9f9b1ee53,2023-04-08T12:07:47.013+03:00,2023-04-08T12:08:23.582+03:00,1680944881720.wav,48,Crowd-Noise,0.0780475,32.4499622,1135.2000732421875,4.2,,,uuid:2ccb3c19-4263-4820-b0f0-86d9f9b1ee53,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:21:11.317Z,uuid:73bf1bd1-bf24-4833-a530-ae293632f251,2023-04-08T12:07:18.362+03:00,2023-04-08T12:07:43.886+03:00,1680944850871.wav,45,Crowd-Noise,0.07768,32.4502518,1135.2000732421875,4.7,,,uuid:73bf1bd1-bf24-4833-a530-ae293632f251,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:21:10.332Z,uuid:d3413632-3b27-40f2-8c05-eae8cac88d95,2023-04-08T12:06:04.495+03:00,2023-04-08T12:06:41.907+03:00,1680944777128.wav,,Other,0.0776414,32.4503719,1135.2000732421875,4.0,,,uuid:d3413632-3b27-40f2-8c05-eae8cac88d95,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:21:09.030Z,uuid:9386ff31-716a-43d0-bf23-e2ce7d5be7cb,2023-04-08T12:05:08.928+03:00,2023-04-08T12:05:37.260+03:00,1680944721459.wav,50,car-OR-truck,0.0775446,32.4504313,1135.2000732421875,4.794,,,uuid:9386ff31-716a-43d0-bf23-e2ce7d5be7cb,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:21:08.026Z,uuid:451485b1-93be-4654-ac3d-9b6f203ce8b4,2023-04-08T12:03:18.098+03:00,2023-04-08T12:04:30.587+03:00,1680944637421.wav,36,Other,0.077253,32.4505374,1135.2000732421875,4.94,,Saloon,uuid:451485b1-93be-4654-ac3d-9b6f203ce8b4,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:21:06.785Z,uuid:26adf0f0-be66-4ca6-a7b4-8bc4b11241dc,2023-04-08T12:02:08.474+03:00,2023-04-08T12:02:42.862+03:00,1680944542745.wav,41,Other,0.0766138,32.4510104,1135.2000732421875,4.85,,Movie library,uuid:26adf0f0-be66-4ca6-a7b4-8bc4b11241dc,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:21:05.322Z,uuid:a66eddbb-cf8f-41b9-8a29-9b7861f291b4,2023-04-08T12:00:14.584+03:00,2023-04-08T12:01:29.923+03:00,1680944448299.wav,50,Other,0.0763986,32.4510416,1133.800048828125,4.58,,Movie library,uuid:a66eddbb-cf8f-41b9-8a29-9b7861f291b4,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
2023-04-08T18:21:04.028Z,uuid:60b333a7-527e-466a-bf5b-7fefefd5f185,2023-04-08T11:58:38.843+03:00,2023-04-08T11:59:44.960+03:00,1680944369584.wav,47,Bar-and-Restaurant,0.0752429,32.4510582,1133.800048828125,4.5,,,uuid:60b333a7-527e-466a-bf5b-7fefefd5f185,22,Joel Kamara,1,1,,,collect:rpNDDLINOqy5z2yA,0,V2.9
