SubmissionDate,meta-instanceID,Noise-audio,Noise-Noise_Measurement,Noise-Noise_Source,lat,lng,Noise-Location-Altitude,Noise-Location-Accuracy,Noise-Image,Noise-Comment,KEY,SubmitterID,SubmitterName,AttachmentsPresent,AttachmentsExpected,Status
2021-03-21T06:05:54.748Z,uuid:9348e798-ef0c-47c7-9e11-752ac0f63761,1616253899413.wav,63,Bar-and-Restaurant Crowd-Noise,,,,,1616253962478.jpg,,uuid:9348e798-ef0c-47c7-9e11-752ac0f63761,18,ltnabukeera,2,2,
2021-03-21T06:04:50.522Z,uuid:64bffa9a-61e2-4184-b4a5-bee2b5eb7983,1616253525754.wav,68,Bar-and-Restaurant,,,,,,,uuid:64bffa9a-61e2-4184-b4a5-bee2b5eb7983,18,ltnabukeera,1,1,
2021-03-20T15:14:20.203Z,uuid:72f3b9d0-7680-4dca-99d6-4af0724ae47b,1616253088005.wav,69,Bar-and-Restaurant,,,,,,,uuid:72f3b9d0-7680-4dca-99d6-4af0724ae47b,18,ltnabukeera,1,1,
2021-03-20T15:14:18.276Z,uuid:6bf36c22-f310-413f-b842-20cd09811b9a,1616252849853.wav,71,car-OR-truck Motor-vehicle-horn,,,,,,,uuid:6bf36c22-f310-413f-b842-20cd09811b9a,18,ltnabukeera,1,1,
2021-03-20T15:14:15.357Z,uuid:dd49d75f-069d-4864-a042-3fc96c001d0f,1616252652091.wav,75,car-OR-truck Motor-vehicle-horn Crowd-Noise,,,,,,,uuid:dd49d75f-069d-4864-a042-3fc96c001d0f,18,ltnabukeera,1,1,
2021-03-20T15:14:13.178Z,uuid:4f9ab7e8-fe9b-454f-9765-0cf12a57fc7b,1616252554343.wav,72,car-OR-truck Motor-vehicle-horn Crowd-Noise,,,,,,,uuid:4f9ab7e8-fe9b-454f-9765-0cf12a57fc7b,18,ltnabukeera,1,1,
2021-03-20T15:14:11.270Z,uuid:b54e503f-462b-475a-a3ce-02c0c4878c34,1616252224377.wav,64,Motor-vehicle-horn car-OR-truck Crowd-Noise,,,,,,,uuid:b54e503f-462b-475a-a3ce-02c0c4878c34,18,ltnabukeera,1,1,
2021-03-20T15:14:07.764Z,uuid:98dfd62d-01c8-40e2-b2f7-1cd4595e67bd,1616252121426.wav,76,Motor-vehicle-horn car-OR-truck Hawker-Vendor,,,,,,,uuid:98dfd62d-01c8-40e2-b2f7-1cd4595e67bd,18,ltnabukeera,1,1,
2021-03-20T15:14:05.445Z,uuid:092d060a-9a91-4778-b373-40fba1082b29,1616252047320.wav,66,car-OR-truck Motor-vehicle-horn Crowd-Noise,,,,,,,uuid:092d060a-9a91-4778-b373-40fba1082b29,18,ltnabukeera,1,1,
2021-03-20T15:14:02.871Z,uuid:58ad868b-06ba-4384-b4b7-3a34b8c1ed61,1616251950789.wav,63,car-OR-truck Motor-vehicle-horn,,,,,,,uuid:58ad868b-06ba-4384-b4b7-3a34b8c1ed61,18,ltnabukeera,1,1,
2021-03-20T15:14:00.537Z,uuid:ef32e314-27af-4848-bf8a-67a024e11fe6,1616251748270.wav,65,Crowd-Noise,0.3190611,32.6328834,1168.18244301214,276.091,,,uuid:ef32e314-27af-4848-bf8a-67a024e11fe6,18,ltnabukeera,1,1,
2021-03-20T15:13:57.921Z,uuid:6575cb2b-b489-4222-a4ad-1b67cbc4b61e,1616251613255.wav,71,car-OR-truck Motor-vehicle-horn,,,,,1616251670331.jpg,,uuid:6575cb2b-b489-4222-a4ad-1b67cbc4b61e,18,ltnabukeera,2,2,
2021-03-20T15:13:45.170Z,uuid:f79b6ae3-8198-4a22-90bc-c49b5a763f9d,1616251505102.wav,68,car-OR-truck Motor-vehicle-horn,,,,,,,uuid:f79b6ae3-8198-4a22-90bc-c49b5a763f9d,18,ltnabukeera,1,1,
2021-03-20T15:13:42.105Z,uuid:3c52cac4-f619-4126-b2fa-9b0c90166e38,1616251389348.wav,70,car-OR-truck Other,0.3219772,32.63534,1168.18887027105,1500,,,uuid:3c52cac4-f619-4126-b2fa-9b0c90166e38,18,ltnabukeera,1,1,
2021-03-20T15:13:40.126Z,uuid:11f0cb00-831b-4630-b66e-8f4d6bb592cc,1616251272562.wav,,Community-radio,,,,,,,uuid:11f0cb00-831b-4630-b66e-8f4d6bb592cc,18,ltnabukeera,1,1,
2021-03-20T15:13:37.455Z,uuid:86601726-f718-4a8c-b31f-43e931d4af41,1616251190523.wav,73,car-OR-truck Motor-vehicle-horn Other,,,,,,,uuid:86601726-f718-4a8c-b31f-43e931d4af41,18,ltnabukeera,1,1,
2021-03-20T15:13:35.125Z,uuid:d583128f-0fb4-4c0b-ae28-cbcd891acd5e,1616250898975.wav,72,car-OR-truck Motor-vehicle-horn Other,0.3174711,32.6480553,1189.34227429903,1399.999,,,uuid:d583128f-0fb4-4c0b-ae28-cbcd891acd5e,18,ltnabukeera,1,1,
2021-03-20T15:13:33.104Z,uuid:181cf2a2-5a64-489c-a401-1fe3b1bc097f,1616250823606.wav,,Motor-vehicle-horn,,,,,,,uuid:181cf2a2-5a64-489c-a401-1fe3b1bc097f,18,ltnabukeera,1,1,
2021-03-20T15:13:31.258Z,uuid:a2f14575-962c-41c1-abbf-fe092b74dd61,1616250261616.wav,65,Mobile-music Bar-and-Restaurant Other,,,,,,,uuid:a2f14575-962c-41c1-abbf-fe092b74dd61,18,ltnabukeera,1,1,
2021-03-20T15:13:29.010Z,uuid:20b90c6a-f215-44c0-afd5-b22263fb8710,1616249723259.wav,55,Construction-site,0.3094067,32.648652,1194.32288146786,20,1616249753178.jpg,,uuid:20b90c6a-f215-44c0-afd5-b22263fb8710,18,ltnabukeera,2,2,
2021-03-20T15:13:18.516Z,uuid:958d9c04-e1d8-49ec-baa2-e994b2849943,1616245001840.wav,39,Community-radio Other,,,,,,,uuid:958d9c04-e1d8-49ec-baa2-e994b2849943,18,ltnabukeera,1,1,
2021-03-20T15:13:16.089Z,uuid:d5807ce2-1dc6-4770-8369-163019f94e90,1616244311727.wav,76,Bodaboda-Motorcycle,0.3090659,32.6427574,1190.04034285255,1500,,,uuid:d5807ce2-1dc6-4770-8369-163019f94e90,18,ltnabukeera,1,1,
2021-03-20T15:13:14.034Z,uuid:da86322c-c9fb-4633-892e-3caae27b560c,1616243995574.wav,76,car-OR-truck Motor-vehicle-horn Bodaboda-Motorcycle,,,,,,,uuid:da86322c-c9fb-4633-892e-3caae27b560c,18,ltnabukeera,1,1,
2021-03-20T15:13:11.407Z,uuid:4de7d6c2-5636-4a1f-8b24-b91f184249cf,1616243874573.wav,73,car-OR-truck Bodaboda-Motorcycle,0.3210653,32.6166359,1189.10664946506,22.763,,,uuid:4de7d6c2-5636-4a1f-8b24-b91f184249cf,18,ltnabukeera,1,1,
2021-03-20T15:13:06.757Z,uuid:0916c1cb-42fc-41b1-9a17-19338d52f2ad,1616243590476.wav,77,car-OR-truck Bodaboda-Motorcycle,0.3225127,32.6091737,1189.39285563148,98.4,1616243675331.jpg,,uuid:0916c1cb-42fc-41b1-9a17-19338d52f2ad,18,ltnabukeera,2,2,
2021-03-20T15:12:41.375Z,uuid:66707c93-498f-4bf2-a0f0-2745003d0547,1616243524416.wav,76,car-OR-truck Bodaboda-Motorcycle Motor-vehicle-horn,,,,,,,uuid:66707c93-498f-4bf2-a0f0-2745003d0547,18,ltnabukeera,1,1,
2021-03-20T12:30:14.079Z,uuid:125103ec-0c27-4c35-b9e2-b40c42020790,1616243134936.wav,,Bodaboda-Motorcycle,,,,,,,uuid:125103ec-0c27-4c35-b9e2-b40c42020790,18,ltnabukeera,1,1,
2021-03-20T12:27:38.245Z,uuid:a45dacc0-46c4-4164-84ad-5f8a183ab4e2,1616243040492.wav,75,car-OR-truck Bodaboda-Motorcycle Other,0.3300064,32.5738842,1199.27569352406,22.9,,,uuid:a45dacc0-46c4-4164-84ad-5f8a183ab4e2,18,ltnabukeera,1,1,
2021-03-20T12:27:35.606Z,uuid:06253180-34b5-4543-838d-d55a92afefc0,1616242952313.wav,72,car-OR-truck Bodaboda-Motorcycle Siren-Ambulance-Police,,,,,1616242989111.jpg,,uuid:06253180-34b5-4543-838d-d55a92afefc0,18,ltnabukeera,2,2,
2021-03-20T12:27:07.930Z,uuid:b69c2f02-e725-46e2-ae85-b04c34548d4f,1616242903660.wav,73,car-OR-truck Motor-vehicle-horn Bodaboda-Motorcycle,,,,,,,uuid:b69c2f02-e725-46e2-ae85-b04c34548d4f,18,ltnabukeera,1,1,
2021-03-20T09:56:53.855Z,uuid:7354c24b-f45d-4c1f-8a9e-3db28fc84ed9,1616233833929.wav,65,Other,,,,,1616233906751.jpg,Lawn mower,uuid:7354c24b-f45d-4c1f-8a9e-3db28fc84ed9,18,ltnabukeera,2,2,
2021-03-20T09:56:20.232Z,uuid:c241e5ef-80f0-4edf-a2d7-6ed6060e9397,1616226707768.wav,48,car-OR-truck,,,,,,,uuid:c241e5ef-80f0-4edf-a2d7-6ed6060e9397,18,ltnabukeera,1,1,
2021-03-20T09:56:13.181Z,uuid:c2de8ee6-6a4c-4de0-a9ec-8a50fe861237,1616226544564.wav,68,Community-radio,0.3302025,32.5705175,1210.38937369464,92.691,,,uuid:c2de8ee6-6a4c-4de0-a9ec-8a50fe861237,18,ltnabukeera,1,1,
2021-03-20T09:56:07.278Z,uuid:7d544fbe-3779-4a4a-a37f-28cb7f0fe726,1616167160226.wav,74,car-OR-truck Bodaboda-Motorcycle Roadside-preacher,,,,,,,uuid:7d544fbe-3779-4a4a-a37f-28cb7f0fe726,18,ltnabukeera,1,1,
2021-03-19T16:58:23.627Z,uuid:26bd41e2-4225-463b-9028-40a368b81009,1616173079944.wav,,Night-Club,,,,,,,uuid:26bd41e2-4225-463b-9028-40a368b81009,21,lsanyu,1,1,
2021-03-19T16:57:45.825Z,uuid:691dec70-d53f-4446-83d4-ab6740d05a4e,1616173055350.wav,,Night-Club,,,,,,,uuid:691dec70-d53f-4446-83d4-ab6740d05a4e,21,lsanyu,1,1,
2021-03-19T16:54:37.229Z,uuid:65812294-e776-437b-8a0c-ff0ae3b0f664,1616172848538.wav,,Night-Club,,,,,,,uuid:65812294-e776-437b-8a0c-ff0ae3b0f664,21,lsanyu,1,1,
2021-03-19T16:51:55.223Z,uuid:447cc39d-6c68-4445-a788-64156a81fa50,1616172703135.wav,,Night-Club,,,,,,,uuid:447cc39d-6c68-4445-a788-64156a81fa50,21,lsanyu,1,1,
2021-03-19T16:49:56.426Z,uuid:70972000-2d16-4cd2-afcb-f4103e3335d9,1616172586242.wav,,Night-Club,,,,,,,uuid:70972000-2d16-4cd2-afcb-f4103e3335d9,21,lsanyu,1,1,
2021-03-19T16:47:05.109Z,uuid:6e528d5f-321f-46ba-ab8e-3535c3cd6200,1616172410545.wav,,Night-Club,,,,,,,uuid:6e528d5f-321f-46ba-ab8e-3535c3cd6200,21,lsanyu,1,1,
2021-03-19T16:24:01.377Z,uuid:db52b8fa-7743-4393-ac43-7d1e0c448e27,1616171018924.wav,,Night-Club,,,,,,,uuid:db52b8fa-7743-4393-ac43-7d1e0c448e27,21,lsanyu,1,1,
2021-03-19T16:21:51.207Z,uuid:701b0ed1-3089-4d75-b350-987d82351985,1616170899970.wav,,Night-Club,,,,,,,uuid:701b0ed1-3089-4d75-b350-987d82351985,21,lsanyu,1,1,
2021-03-19T16:21:16.239Z,uuid:af884f3d-3fb9-44e8-ab15-df0ca65daaf6,1616170864535.wav,,Night-Club,,,,,,,uuid:af884f3d-3fb9-44e8-ab15-df0ca65daaf6,21,lsanyu,1,1,
2021-03-19T07:28:23.942Z,uuid:89753f58-71cc-4786-ad29-9aedf9d289bf,1616138601539.wav,76,Bodaboda-Motorcycle,,,,,,,uuid:89753f58-71cc-4786-ad29-9aedf9d289bf,18,ltnabukeera,1,1,
2021-03-19T07:27:05.728Z,uuid:83026037-63bc-41de-acc6-e3c00129d84f,1616138096607.wav,72,car-OR-truck Bodaboda-Motorcycle,,,,,,,uuid:83026037-63bc-41de-acc6-e3c00129d84f,18,ltnabukeera,1,1,
2021-03-19T07:24:00.339Z,uuid:d433674f-79c8-4ea8-ac23-530a635bad02,1616138620227.wav,40,Construction-site,,,,,,,uuid:d433674f-79c8-4ea8-ac23-530a635bad02,23,iowomugisha,1,1,
2021-03-19T07:23:23.962Z,uuid:d847513f-efbf-49d3-b74a-41a96b8ffe77,1616138579181.wav,47,Construction-site,,,,,,,uuid:d847513f-efbf-49d3-b74a-41a96b8ffe77,23,iowomugisha,1,1,
2021-03-19T05:02:10.079Z,uuid:56832b73-c1ea-4b45-8ae4-2d3273922611,1616130070189.wav,34,Religious-venue,,,,,,,uuid:56832b73-c1ea-4b45-8ae4-2d3273922611,18,ltnabukeera,1,1,
2021-03-18T16:52:38.740Z,uuid:cfbe1657-b747-40a5-afc5-5f1df867f0a7,1616083604008.wav,55,Religious-venue,,,,,,,uuid:cfbe1657-b747-40a5-afc5-5f1df867f0a7,18,ltnabukeera,1,1,
2021-03-18T16:52:35.291Z,uuid:c895d2fd-bbd0-4e31-aa02-9993996c2b8e,1616065238577.wav,67,Crowd-Noise,,,,,,,uuid:c895d2fd-bbd0-4e31-aa02-9993996c2b8e,18,ltnabukeera,1,1,
2021-03-18T12:05:33.895Z,uuid:92f16894-deff-4907-b4a1-a905aec27951,1616069103996.wav,53,Religious-venue,,,,,,,uuid:92f16894-deff-4907-b4a1-a905aec27951,23,iowomugisha,1,1,
2021-03-18T12:04:47.068Z,uuid:7bdda4d9-e487-47ce-8393-cc44106c3d86,1616069073388.wav,36,Religious-venue,,,,,,,uuid:7bdda4d9-e487-47ce-8393-cc44106c3d86,23,iowomugisha,1,1,
2021-03-18T12:04:25.111Z,uuid:05716dc2-b673-4fcf-898d-290c223a2095,1616069036469.wav,48,Religious-venue,,,,,,,uuid:05716dc2-b673-4fcf-898d-290c223a2095,23,iowomugisha,1,1,
2021-03-18T12:04:23.100Z,uuid:fc735ff4-9a9d-4d4e-838b-243246e0fd75,1616069001547.wav,50,Religious-venue,,,,,,,uuid:fc735ff4-9a9d-4d4e-838b-243246e0fd75,23,iowomugisha,1,1,
2021-03-18T11:30:57.854Z,uuid:4cf297f2-6c84-4e59-9218-8d6146fed31b,1616067020308.wav,49,Religious-venue,,,,,,,uuid:4cf297f2-6c84-4e59-9218-8d6146fed31b,23,iowomugisha,1,1,
2021-03-18T10:59:16.717Z,uuid:45b81a6c-5268-45d7-84dd-aeaf98ad9bf5,1616065087062.wav,63,Other,,,,,,,uuid:45b81a6c-5268-45d7-84dd-aeaf98ad9bf5,18,ltnabukeera,1,1,
2021-03-18T10:59:12.235Z,uuid:544a7075-62ab-4783-9614-ccddc1f5a8dc,1616064831103.wav,70,car-OR-truck Motor-vehicle-horn Bodaboda-Motorcycle,,,,,,,uuid:544a7075-62ab-4783-9614-ccddc1f5a8dc,18,ltnabukeera,1,1,
2021-03-18T10:59:06.148Z,uuid:be6a81ce-784f-440a-bb43-894a0dce7a3d,1616064787714.wav,70,Siren-Ambulance-Police,,,,,,,uuid:be6a81ce-784f-440a-bb43-894a0dce7a3d,18,ltnabukeera,1,1,
2021-03-18T09:57:23.217Z,uuid:9f41d41f-dde1-425c-a94f-87c3998f570d,1616061389973.wav,56,Generators,,,,,,,uuid:9f41d41f-dde1-425c-a94f-87c3998f570d,18,ltnabukeera,1,1,
2021-03-18T09:57:14.841Z,uuid:7d485bef-c223-4c01-ad9f-9935a279c11e,1616060293134.wav,74,car-OR-truck Motor-vehicle-horn Bodaboda-Motorcycle Crowd-Noise,0.313545,32.581535,1240.81490752587,15.3,,,uuid:7d485bef-c223-4c01-ad9f-9935a279c11e,18,ltnabukeera,1,1,
2021-03-18T09:36:43.164Z,uuid:e541820c-8700-4e16-bb96-e32e01954d32,1616060067447.wav,74,car-OR-truck Bodaboda-Motorcycle,,,,,,,uuid:e541820c-8700-4e16-bb96-e32e01954d32,18,ltnabukeera,1,1,
2021-03-18T09:36:36.210Z,uuid:c03bf219-0f28-45f0-b8f8-74ab4dc34eed,1616059895938.wav,74,car-OR-truck Motor-vehicle-horn Bodaboda-Motorcycle,,,,,,,uuid:c03bf219-0f28-45f0-b8f8-74ab4dc34eed,18,ltnabukeera,1,1,
2021-03-18T09:36:27.254Z,uuid:bc8fd859-962a-445d-b1cc-b6bf5a3cba8a,1616059608959.wav,59,car-OR-truck Siren-Ambulance-Police Crowd-Noise,,,,,,,uuid:bc8fd859-962a-445d-b1cc-b6bf5a3cba8a,18,ltnabukeera,1,1,
2021-03-18T09:35:45.559Z,uuid:972bffb4-32bc-46bf-8cac-1d8edd17475a,1616059550361.wav,65,car-OR-truck Bodaboda-Motorcycle Mobile-music,,,,,,,uuid:972bffb4-32bc-46bf-8cac-1d8edd17475a,18,ltnabukeera,1,1,
2021-03-18T09:35:39.957Z,uuid:d8183766-f27b-4def-bf9a-19cd971c2a0a,1616059441054.wav,54,Schools Other,0.3306284,32.570725,1220.30199271934,23.871,,,uuid:d8183766-f27b-4def-bf9a-19cd971c2a0a,18,ltnabukeera,1,1,
2021-03-18T09:35:34.038Z,uuid:d5450767-523f-4f6c-8286-261a1d490601,1616059158000.wav,64,Crowd-Noise,,,,,,,uuid:d5450767-523f-4f6c-8286-261a1d490601,18,ltnabukeera,1,1,
2021-03-18T09:35:27.616Z,uuid:7541e750-5208-4b90-88b6-e13d3aa20fb9,1616059090477.wav,61,Crowd-Noise,,,,,,,uuid:7541e750-5208-4b90-88b6-e13d3aa20fb9,18,ltnabukeera,1,1,
2021-03-18T06:17:58.524Z,uuid:f92072fd-0e06-4f0c-993a-3791132c4795,1616047966878.wav,55,Schools,,,,,,,uuid:f92072fd-0e06-4f0c-993a-3791132c4795,18,ltnabukeera,1,1,
2021-03-18T06:17:57.151Z,uuid:924c7300-58aa-4e04-9dd0-826416c47b67,1616047755877.wav,65,Generators car-OR-truck Crowd-Noise Schools,,,,,,,uuid:924c7300-58aa-4e04-9dd0-826416c47b67,18,ltnabukeera,1,1,
2021-03-18T06:17:55.158Z,uuid:13bd05dd-5102-4a3f-a10b-9bd004db676f,1616047157506.wav,66,Crowd-Noise,,,,,,,uuid:13bd05dd-5102-4a3f-a10b-9bd004db676f,18,ltnabukeera,1,1,
2021-03-18T06:17:52.195Z,uuid:230f8a7c-c1a5-4336-8e3a-ddc3bb55f98a,1616047045470.wav,76,car-OR-truck Motor-vehicle-horn Bodaboda-Motorcycle Other,,,,,,,uuid:230f8a7c-c1a5-4336-8e3a-ddc3bb55f98a,18,ltnabukeera,1,1,
2021-03-18T06:17:47.788Z,uuid:a701124e-7378-40ca-acb7-b1ff6771c0d5,1616046901757.wav,71,Bodaboda-Motorcycle Other,,,,,,Traffic whistle ,uuid:a701124e-7378-40ca-acb7-b1ff6771c0d5,18,ltnabukeera,1,1,
2021-03-18T06:17:46.364Z,uuid:a5d338d5-4c46-44f0-8e2d-0caf53467ce6,1616046820910.wav,76,car-OR-truck Motor-vehicle-horn Bodaboda-Motorcycle Crowd-Noise,,,,,,,uuid:a5d338d5-4c46-44f0-8e2d-0caf53467ce6,18,ltnabukeera,1,1,
2021-03-18T06:17:43.539Z,uuid:c4a3329a-e0d1-4bd9-9ab3-86bc369c099e,1616046733909.wav,72,Motor-vehicle-horn car-OR-truck Bodaboda-Motorcycle,,,,,,,uuid:c4a3329a-e0d1-4bd9-9ab3-86bc369c099e,18,ltnabukeera,1,1,
2021-03-18T06:17:40.364Z,uuid:f295f2ad-b60c-4628-af2c-ad1483f1a67d,1616046548639.wav,74,car-OR-truck Bodaboda-Motorcycle Crowd-Noise,,,,,1616046592491.jpg,,uuid:f295f2ad-b60c-4628-af2c-ad1483f1a67d,18,ltnabukeera,2,2,
2021-03-18T06:17:16.066Z,uuid:df239a9d-38d8-4158-90a9-05831d73347e,1616046214055.wav,74,Bodaboda-Motorcycle,,,,,1616046256127.jpg,,uuid:df239a9d-38d8-4158-90a9-05831d73347e,18,ltnabukeera,2,2,
2021-03-18T06:17:12.760Z,uuid:c721d707-8a7e-44cd-a8f6-600134726542,1616046086618.wav,76,car-OR-truck Motor-vehicle-horn Bodaboda-Motorcycle,0.3239218,32.575615,1191.80757765692,180,1616046145767.jpg,,uuid:c721d707-8a7e-44cd-a8f6-600134726542,18,ltnabukeera,2,2,
2021-03-18T06:17:10.281Z,uuid:89ecb8d7-45f3-4aac-8ccc-08b081184c24,1615997184494.wav,52,Religious-venue,,,,,,,uuid:89ecb8d7-45f3-4aac-8ccc-08b081184c24,18,ltnabukeera,1,1,
2021-03-18T06:17:08.540Z,uuid:7113b7ac-884a-47fb-bab3-1099fb227662,1615997109707.wav,51,Religious-venue,,,,,,,uuid:7113b7ac-884a-47fb-bab3-1099fb227662,18,ltnabukeera,1,1,
2021-03-18T06:17:07.043Z,uuid:5d1e6772-2488-4cc2-8485-bcc797ff48d4,1615973836957.wav,70,Bodaboda-Motorcycle Crowd-Noise,,,,,1615973901868.jpg,,uuid:5d1e6772-2488-4cc2-8485-bcc797ff48d4,18,ltnabukeera,2,2,
2021-03-18T06:17:03.182Z,uuid:321092c2-dcf4-4c4a-bad5-a0c31f627cc4,1615973488526.wav,73,Crowd-Noise Bodaboda-Motorcycle,,,,,1615973620242.jpg,,uuid:321092c2-dcf4-4c4a-bad5-a0c31f627cc4,18,ltnabukeera,2,2,
2021-03-18T06:17:01.309Z,uuid:20906d31-336d-4607-9531-2640e578b618,1615970124573.wav,70,car-OR-truck Bodaboda-Motorcycle Motor-vehicle-horn,0.3311458,32.5747415,1218.8885152632,77.6,,,uuid:20906d31-336d-4607-9531-2640e578b618,18,ltnabukeera,1,1,
2021-03-18T06:17:00.200Z,uuid:6693d28a-7276-4cb2-ac2f-5725dda7046a,1615969901012.wav,71,Roadside-preacher,0.3306783,32.574088,1219.36464464217,28.502,1615969957495.jpg,,uuid:6693d28a-7276-4cb2-ac2f-5725dda7046a,18,ltnabukeera,2,2,
2021-03-18T06:16:57.964Z,uuid:45278ac3-4d61-4a8b-9a3a-1cbdd9d5d4f5,1615969630226.wav,72,car-OR-truck Bodaboda-Motorcycle,0.3297015,32.5731989,1233.00064789685,104.1,1615969684433.jpg,,uuid:45278ac3-4d61-4a8b-9a3a-1cbdd9d5d4f5,18,ltnabukeera,2,2,
2021-03-18T06:16:55.229Z,uuid:73605cb7-d0e7-4493-b0c4-fc75831c00d2,1615969545538.wav,65,Bodaboda-Motorcycle Motor-vehicle-horn,,,,,,,uuid:73605cb7-d0e7-4493-b0c4-fc75831c00d2,18,ltnabukeera,1,1,
2021-03-18T06:16:54.307Z,uuid:ff25023c-7fdc-49e2-a3aa-7be5693e4a6b,1615969376224.wav,71,car-OR-truck Motor-vehicle-horn Bodaboda-Motorcycle,,,,,,,uuid:ff25023c-7fdc-49e2-a3aa-7be5693e4a6b,18,ltnabukeera,1,1,
2021-03-18T06:16:52.975Z,uuid:7c77988d-a03b-4743-b3b8-40ede1b3b428,1615969325900.wav,60,Bodaboda-Motorcycle,,,,,,,uuid:7c77988d-a03b-4743-b3b8-40ede1b3b428,18,ltnabukeera,1,1,
2021-03-18T06:16:44.721Z,uuid:a5bf9a99-50d7-456c-9af5-d43470291005,1615969257234.wav,56,car-OR-truck Siren-Ambulance-Police,,,,,,,uuid:a5bf9a99-50d7-456c-9af5-d43470291005,18,ltnabukeera,1,1,
2021-03-18T06:16:41.416Z,uuid:fbcb1696-bc7e-4b41-92af-4db3d4ff2ba7,1615969100143.wav,51,car-OR-truck,,,,,,,uuid:fbcb1696-bc7e-4b41-92af-4db3d4ff2ba7,18,ltnabukeera,1,1,
2021-03-18T06:16:38.538Z,uuid:d82dfdd9-cf67-48b3-8687-7df0e27630f4,1615961635069.wav,68,Crowd-Noise,,,,,,,uuid:d82dfdd9-cf67-48b3-8687-7df0e27630f4,18,ltnabukeera,1,1,
2021-03-18T06:16:35.682Z,uuid:fe9e1c8f-8b0c-4a7c-95ff-c0e5ee33d651,1615961543953.wav,57,Schools,,,,,,,uuid:fe9e1c8f-8b0c-4a7c-95ff-c0e5ee33d651,18,ltnabukeera,1,1,
2021-03-18T06:16:31.422Z,uuid:b4e1a881-5d23-4ccc-bf8b-7dcfb8a5028d,1615961487441.wav,50,Schools,,,,,,,uuid:b4e1a881-5d23-4ccc-bf8b-7dcfb8a5028d,18,ltnabukeera,1,1,
2021-03-18T06:16:30.223Z,uuid:4beb7f1c-25ca-422c-9451-dce38cc2c8ed,1615961299269.wav,56,Other,,,,,,Birds ,uuid:4beb7f1c-25ca-422c-9451-dce38cc2c8ed,18,ltnabukeera,1,1,
2021-03-18T06:16:29.248Z,uuid:f872bd16-da5f-4349-b43c-245c171655a4,1615961220185.wav,56,car-OR-truck,,,,,,,uuid:f872bd16-da5f-4349-b43c-245c171655a4,18,ltnabukeera,1,1,
2021-03-18T06:16:27.420Z,uuid:5c43d4af-c115-4d21-8612-e5a05d5b5d34,1615960952857.wav,61,Crowd-Noise,,,,,,,uuid:5c43d4af-c115-4d21-8612-e5a05d5b5d34,18,ltnabukeera,1,1,
2021-03-18T06:16:25.155Z,uuid:a98479be-fb13-49b8-803c-31023ca5525b,1615960891663.wav,70,car-OR-truck Bodaboda-Motorcycle,,,,,,,uuid:a98479be-fb13-49b8-803c-31023ca5525b,18,ltnabukeera,1,1,
2021-03-18T06:16:23.903Z,uuid:b5cb0026-cb00-4bb3-85cd-a9648b35e81d,1615960848241.wav,71,Bodaboda-Motorcycle,,,,,,,uuid:b5cb0026-cb00-4bb3-85cd-a9648b35e81d,18,ltnabukeera,1,1,
2021-03-18T06:16:22.982Z,uuid:a11542b5-5d71-4f5c-b219-0a0243cdcb18,1615888899656.wav,47,Religious-venue,,,,,,,uuid:a11542b5-5d71-4f5c-b219-0a0243cdcb18,18,ltnabukeera,1,1,
2021-03-18T06:16:22.099Z,uuid:6e1e465a-7a3d-4e3b-939b-1167e29acc6d,1615872997412.wav,58,Schools,,,,,,,uuid:6e1e465a-7a3d-4e3b-939b-1167e29acc6d,18,ltnabukeera,1,1,
2021-03-18T06:16:21.172Z,uuid:d4958328-8be4-4219-8fb7-9050644cd8c1,1615872483640.wav,51,Other,,,,,,Birds ,uuid:d4958328-8be4-4219-8fb7-9050644cd8c1,18,ltnabukeera,1,1,
2021-03-18T06:16:20.270Z,uuid:288b08fc-81b0-4806-9c37-3f5f91b3f270,1615872329109.wav,77,car-OR-truck Motor-vehicle-horn Bodaboda-Motorcycle,,,,,,,uuid:288b08fc-81b0-4806-9c37-3f5f91b3f270,18,ltnabukeera,1,1,
2021-03-18T06:16:19.385Z,uuid:3de724e6-4b19-42d5-a810-83df3583ad73,1615872229292.wav,77,Bodaboda-Motorcycle,,,,,,,uuid:3de724e6-4b19-42d5-a810-83df3583ad73,18,ltnabukeera,1,1,
2021-03-18T06:16:16.854Z,uuid:a99cf04f-7be3-43fa-acb4-0e9b0a0e3d1d,1615872120947.wav,73,car-OR-truck Motor-vehicle-horn Bodaboda-Motorcycle Siren-Ambulance-Police,,,,,,,uuid:a99cf04f-7be3-43fa-acb4-0e9b0a0e3d1d,18,ltnabukeera,1,1,
2021-03-18T06:16:14.040Z,uuid:93b7d487-2db5-4398-b674-73953f3b3b34,1615871894343.wav,73,Motor-vehicle-horn car-OR-truck Bodaboda-Motorcycle,,,,,1615871959687.jpg,,uuid:93b7d487-2db5-4398-b674-73953f3b3b34,18,ltnabukeera,2,2,
2021-03-18T06:16:05.075Z,uuid:4a950a27-9e4f-4aaa-88a8-2f4bd7407ecf,1615871669162.wav,74,Bodaboda-Motorcycle,0.3523983,32.580185,1143.85196767502,14.2,,,uuid:4a950a27-9e4f-4aaa-88a8-2f4bd7407ecf,18,ltnabukeera,1,1,
